LATITUDE;LONGITUDE;CTDPRS;CTDTPOT;CTDSAL;EDW;ENACW12;WNACW7;SPMW;SACWT12;SACWE12;WW;AAIW5;AAIW3;MW;LSW;ISOW;DSOW;CDW;WSDW
43;-18;148,82;12,539;35,655;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,5;-18;197,23;12,506;35,664;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42;-18;399;12,236;35,643;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40,5;-18;299;12,54;35,671;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39,5;-18;298,54;12,425;35,664;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39;-18;297,65;12,447;35,667;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39;-18,66;399,56;12,094;35,655;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39;-19,33;397,37;11,994;35,641;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39,5;-19,33;397,9;12,069;35,641;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39,5;-18,66;396,88;12,341;35,669;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40;-18,66;398,48;12,324;35,65;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40;-19,33;398,12;12,277;35,65;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40,5;-18,66;399,32;12,123;35,663;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41,5;-18,66;398,06;12,368;35,66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
43,5;-19,33;198,41;12,586;35,673;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41;-19,33;398,84;12,285;35,662;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41;-20;398,54;12,418;35,662;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,5;-20;298,59;12,474;35,666;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
43;-20;299,72;12,543;35,668;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,5;-19,33;150,2;12,523;35,654;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44;-20,66;300,66;12,374;35,643;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42;-21,33;287,94;12,4;35,65;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39,5;-20,66;398,79;12,151;35,669;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39,5;-20;298,23;12,442;35,669;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
47,665;-20,556;96,9;12,679;35,673;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45,795;-19,091;196,5;12,464;35,677;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,377;-17,817;297,3;12,252;35,653;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,077;-17,426;297,2;12,185;35,641;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,581;-15,458;296,4;12,402;35,663;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41,084;-13,491;297,2;12,438;35,664;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40,786;-13,098;196,4;12,519;35,673;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40,551;-12,646;196,9;12,261;35,645;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
47,289;-20,257;136,4;12,2;35,652;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46,54;-19,671;396,5;12,301;35,678;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46,17;-19,384;397,5;12,323;35,679;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45,789;-19,102;296,8;12,178;35,646;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45,049;-18,502;298,1;12,074;35,657;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,227;-17,622;289,7;12,143;35,64;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
43,18;-16,246;297,9;12,271;35,668;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
43,03;-16,044;297,5;12,329;35,679;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,881;-15,85;296,6;12,281;35,671;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,278;-15,068;346,6;12,166;35,652;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41,683;-14,278;296,8;12,15;35,653;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41,383;-13,888;296,7;12,201;35,661;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41,086;-13,491;296,5;12,36;35,679;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40,549;-12,643;296,6;12,116;35,649;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40,333;-12,22;285,6;12,207;35,659;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40,332;-12,213;300,3;11,954;35,672;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
40,787;-13,1;300,3;12,128;35,678;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41,084;-13,487;399,6;11,917;35,663;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41,682;-14,278;300,2;12,03;35,664;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
41,981;-14,673;299,9;12,079;35,653;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,281;-15,063;300;12,288;35,68;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
43,183;-16,246;299,8;12,16;35,662;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,377;-17,817;400,7;12,447;35,671;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,674;-18,211;401,8;12,137;35,655;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45,052;-18,504;399,5;12,261;35,641;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45,419;-18,795;201,2;12,305;35,653;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
47,291;-20,264;200,4;12,386;35,661;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
47,663;-20,56;200,7;12,366;35,654;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,581;-15,461;201,1;12,105;35,678;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,581;-15,461;299,2;11,98;35,677;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,377;-17,817;300,1;11,984;35,671;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,674;-18,211;198,6;12,064;35,676;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,674;-18,211;299,4;11,912;35,665;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45,051;-18,505;199,4;11,955;35,661;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45,422;-18,797;300,6;12,031;35,654;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46,17;-19,381;300,4;12,144;35,68;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46,544;-19,672;298,8;11,993;35,644;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46,001;-12,667;100,1;12,078;35,644;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
47,263;-21,978;99,916;12,459;35,679;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46,95;-20,033;95,925;12,476;35,673;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46,95;-20,033;102,9;12,4;35,658;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44,002;-20,007;195,87;12,307;35,66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,003;-19,983;123,97;12,48;35,673;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,003;-19,983;149,98;12,269;35,657;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
42,003;-19,983;200,91;12,252;35,651;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39,013;-20,005;249,02;12,538;35,664;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45;-20;152;12,01;35,667;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45;-20;154;11,993;35,666;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45;-20;157;11,989;35,665;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46;-19,99;150;12,054;35,677;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46;-19,99;152;12,046;35,676;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46;-19,99;225;11,956;35,668;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
