LATITUDE,LONGITUDE,CTDPRS,CTDTPOT,CTDSAL,EDW,ENACW12,WNACW7,SPMW,SACWT12,SACWE12,WW,AAIW5,AAIW3,MW,LSW,ISOW,DSOW,CDW,WSDW
-43.5007,1.3413,299.6,7.79154671232774,34.4809,0.0,0.0,0.0,0.0,0.402613997601593,0.0,0.0,0.597424368462936,0.0,1.07e-05,0.0,0.0,0.0,0.0,0.0
-43.5007,1.3413,399.5,6.319404437686111,34.3408,0.0,0.0,0.0,0.0,0.17547682089474698,0.00170174280122,0.0,0.8071375662435859,0.0,0.015707518805985,0.0,0.0,0.0,0.0,0.0
-43.5007,1.3413,499.6,5.07536636003434,34.2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8272408216343591,0.13263857801404,0.040013892424835,0.0,0.0,0.0,0.00014432577419,0.0
-43.5007,1.3413,600.3,4.68214318701997,34.2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654735390103191,0.308160865516647,0.036545096903094,0.0,0.0,0.0,0.0005685981144639999,0.0
-43.5007,1.3413,750.2,4.25060346144561,34.2684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511316396115846,0.36262116970379504,0.034787976965428,0.0,0.0,0.0,0.091275858491685,0.0
-43.5007,1.3413,899.7,3.6341401653965497,34.3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337911642826066,0.427265914027744,0.023430819972217003,0.00022178551031900006,0.0,0.0,0.21117058652375,0.0
-43.5007,1.3413,1099.6,3.03688341378503,34.3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209667006993993,0.3960517521317489,0.009857075066872,0.024432324514451,0.0,0.0,0.359991949497331,0.0
-43.5007,1.3413,1299.8,2.7599010380570603,34.4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163194820060022,0.28435742246379,0.008882671682884001,0.070073435769081,0.0,0.0,0.473491801960786,0.0
-43.5007,1.3413,1500.3,2.62745789014113,34.5955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132213205821652,0.15699351831859698,0.014212103333434,0.155609155142536,0.0,0.0,0.540972164713403,0.0
-43.5007,1.3413,1699.8,2.56976917877743,34.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122991090929204,0.056355700117905,0.015460925963435,0.24228811462106695,0.0,0.0,0.562904210955651,0.0
-43.5007,1.3413,1901.2,2.50231643789198,34.7256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093266294768226,0.016978444322373002,0.016251236251683,0.30867467347485306,0.0,0.0,0.5648294485288821,0.0
-43.5007,1.3413,2099.6,2.42062255423967,34.763000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048737298236997,0.011270938100688,0.0168746503702,0.3648445413764671,0.0,0.0,0.558272656607037,0.0
-43.5007,1.3413,2399.7,2.22959905594124,34.7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003948948127668,0.000312625556217,0.009602925821608,0.381045485449742,0.037492280942331,0.0,0.5675975380306021,0.0
-43.5007,1.3413,2700.8,2.0746699529099,34.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032836336398120005,0.217183263408019,0.203042252688963,0.0,0.5764918018336329,0.0
-43.5007,1.3413,2999.5,1.80617356502988,34.8018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35668587860127204,0.0,0.594775608410984,0.048534692050348
-43.5007,1.3413,3299.9,1.51930899815748,34.7876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29851479056497,0.0,0.529978979710472,0.17150350561152694
-43.5007,1.3413,3601.1,1.19007397405379,34.7594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20342990475115005,0.0,0.494831806545797,0.301736976459136
-43.5007,1.3413,3899.4,0.962389875132933,34.7441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14966982284440802,0.0,0.453167998325803,0.3971613606032371
-43.5007,1.3413,4201.3,0.769466648215788,34.7289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094529797664463,0.0,0.429725580852148,0.475742458919398
-43.5007,1.3413,4475.1,0.650042553982619,34.7187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056991324624697,0.0,0.4210840333080471,0.521922486516523
-16.9998,1.1082,299.9,9.52550153329807,34.8537,0.0,0.0,0.0,0.0,0.0,0.614408249410447,0.0,0.349392374094838,0.0,0.036196489790836,0.0,0.0,0.0,0.0,0.0
-16.9998,1.1082,350.4,8.72095716650562,34.7826,0.0,0.0,0.0,0.0,0.0,0.4664143463770589,0.0,0.462874458487589,0.0,0.07069588955932801,0.0,0.0,0.0,0.0,0.0
-16.9998,1.1082,400.3,7.91049062997269,34.7039,0.0,0.0,0.0,0.0,0.0,0.32181834742562104,0.0,0.5784112728176629,0.0,0.09974840481435,0.0,0.0,0.0,0.0,0.0
-16.9998,1.1082,500.5,6.587473594747991,34.5849,0.0,0.0,0.0,0.0,0.0,0.078525568183036,0.0,0.7661618981497701,0.0,0.154565126800361,0.0,0.0,0.0,0.000712515358173,0.0
-16.9998,1.1082,699.8,4.98446291211874,34.4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61180054258247,0.13476426474699402,0.108530912149827,0.00278634574273,0.0,0.0,0.142118282257642,0.0
-16.9998,1.1082,900.5,4.11220173172504,34.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3943866126009361,0.22346349377268,0.072147072566133,0.08417183435968499,0.0,0.0,0.225831132308959,0.0
-16.9998,1.1082,1101.2,3.71635273091822,34.5977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267122880761568,0.18488621465494606,0.063522900761065,0.225411576805316,0.0,0.0,0.25905660494281696,0.0
-16.9998,1.1082,1300.1,3.59973842730432,34.7366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167898037519402,0.11652943114014097,0.072693743300345,0.404364298086949,0.0,0.0,0.23851463634444006,0.0
-16.9998,1.1082,1500.6,3.52463233747131,34.8305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095879851806735,0.074877511044221,0.076947064296569,0.5513497338629479,0.0,0.0,0.20094602135383904,0.0
-16.9998,1.1082,1699.4,3.3639257499673096,34.8869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036946341833024005,0.047029971002841,0.07183218409059101,0.655400588021374,0.0,0.0,0.188791787805597,0.0
-16.9998,1.1082,1900.4,3.18508876344683,34.9087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015205131639234,0.012661648983391002,0.05980321135361701,0.700186796572247,0.011886563211784,0.0,0.20025723378612895,0.0
-16.9998,1.1082,2299.8,2.8361688075964504,34.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000818971978716,0.00017161069349899994,0.040155046868791,0.532376414726462,0.175666659030238,0.0,0.25081051560753603,0.0
